	subject_number	AGE_GROUP	TRIAL	image_id	FIRST_LAST	CURRENT_FIX_INDEX	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_DURATION
14706	206	1	136	150	0	18	570.6	256.6	237
14707	206	1	136	150	0	19	503.4	276.6	101
14708	206	1	136	150	0	20	656.2	519.7	37
14709	206	1	136	150	0	21	687.4	352.5	401
14710	206	1	136	150	2	22	479.6	311.8	217
14743	206	1	139	97	1	1	354.0	319.3	838
14744	206	1	139	97	0	2	191.1	341.7	132
14745	206	1	139	97	0	3	140.6	373.9	239
14746	206	1	139	97	0	4	124.4	368.5	147
14747	206	1	139	97	0	5	175.1	236.9	190
14748	206	1	139	97	0	6	241.8	217.8	175
14749	206	1	139	97	0	7	467.9	232.3	237
14750	206	1	139	97	0	8	518.1	236.2	161
14751	206	1	139	97	0	9	604.8	252.1	198
14752	206	1	139	97	0	10	708.6	295.4	310
14753	206	1	139	97	0	11	672.5	346.4	466
14754	206	1	139	97	0	12	689.3	403.8	244
14755	206	1	139	97	0	13	264.4	254.6	435
14756	206	1	139	97	0	14	318.0	262.8	165
14757	206	1	139	97	0	15	334.0	266.3	198
14758	206	1	139	97	0	16	463.0	231.2	151
14759	206	1	139	97	0	17	558.3	198.2	323
14760	206	1	139	97	0	18	560.7	158.0	212
14761	206	1	139	97	0	19	303.6	327.5	381
14762	206	1	139	97	0	20	324.1	343.4	171
14763	206	1	139	97	0	21	334.3	355.5	206
14764	206	1	139	97	2	22	322.9	504.8	85
15147	207	1	8	112	1	1	418.0	301.7	897
15148	207	1	8	112	0	2	301.1	414.5	213
15149	207	1	8	112	0	3	197.7	428.3	185
15150	207	1	8	112	0	4	166.9	424.1	807
15151	207	1	8	112	0	5	210.6	214.2	235
15152	207	1	8	112	0	6	275.2	215.1	185
15153	207	1	8	112	0	7	511.4	212.4	252
15154	207	1	8	112	0	8	503.6	273.7	136
15155	207	1	8	112	0	9	648.4	404.8	368
15156	207	1	8	112	0	10	686.8	390.4	131
15157	207	1	8	112	0	11	666.5	193.2	219
15158	207	1	8	112	0	12	674.6	146.2	189
15159	207	1	8	112	0	13	686.9	126.2	130
15160	207	1	8	112	0	14	504.4	146.7	258
15161	207	1	8	112	0	15	407.2	337.3	232
15162	207	1	8	112	0	16	448.6	362.8	338
15163	207	1	8	112	0	17	298.4	416.5	192
15164	207	1	8	112	0	18	203.8	456.9	183
15165	207	1	8	112	0	19	178.4	438.5	352
15166	207	1	8	112	0	20	209.9	490.2	153
15167	207	1	8	112	2	21	515.4	603.4	503
15580	207	1	29	6	1	1	392.6	300.2	282
15581	207	1	29	6	0	2	235.3	323.7	154
15582	207	1	29	6	0	3	190.2	396.6	259
15583	207	1	29	6	0	4	249.8	563.8	216
15584	207	1	29	6	0	5	236.3	535.9	415
15585	207	1	29	6	0	6	678.7	484.9	181
15586	207	1	29	6	0	7	704.8	469.8	307
15587	207	1	29	6	0	8	635.6	288.9	284
15588	207	1	29	6	0	9	622.0	276.0	253
15589	207	1	29	6	0	10	407.6	328.7	295
15590	207	1	29	6	0	11	233.8	357.5	263
15591	207	1	29	6	0	12	199.0	386.9	233
15592	207	1	29	6	0	13	204.7	413.3	576
15593	207	1	29	6	0	14	203.9	389.6	147
15594	207	1	29	6	0	15	186.8	276.1	332
15595	207	1	29	6	0	16	274.4	536.8	188
15596	207	1	29	6	0	17	569.6	237.4	237
15597	207	1	29	6	0	18	667.7	218.6	132
15598	207	1	29	6	0	19	443.3	201.5	242
15599	207	1	29	6	2	20	346.6	157.5	539
15691	207	1	35	106	1	1	400.6	309.8	852
15692	207	1	35	106	0	2	335.4	393.1	205
15693	207	1	35	106	0	3	279.8	250.2	277
15694	207	1	35	106	0	4	566.5	302.1	254
15695	207	1	35	106	0	5	593.0	302.2	364
15696	207	1	35	106	0	6	370.2	371.8	342
15697	207	1	35	106	0	7	321.4	369.5	358
15698	207	1	35	106	0	8	387.7	328.8	356
15699	207	1	35	106	0	9	346.9	359.8	264
15700	207	1	35	106	0	10	310.7	377.0	208
15701	207	1	35	106	0	11	284.5	250.6	261
15702	207	1	35	106	0	12	584.7	294.0	328
15703	207	1	35	106	0	13	504.5	379.6	292
15704	207	1	35	106	0	14	401.7	413.8	174
15705	207	1	35	106	0	15	215.7	465.1	203
15706	207	1	35	106	0	16	84.6	341.3	406
15707	207	1	35	106	0	17	82.0	277.0	513
15708	207	1	35	106	0	18	54.4	304.8	314
15709	207	1	35	106	2	19	35.8	258.5	245
15861	207	1	44	111	1	1	417.5	321.1	766
15862	207	1	44	111	0	2	414.4	352.5	120
15863	207	1	44	111	0	3	253.5	441.6	139
15864	207	1	44	111	0	4	204.0	412.4	1522
15865	207	1	44	111	0	5	346.9	479.9	150
15866	207	1	44	111	0	6	520.7	470.8	200
15867	207	1	44	111	0	7	626.9	394.0	168
15868	207	1	44	111	0	8	673.2	303.0	160
15869	207	1	44	111	0	9	727.6	389.7	158
15870	207	1	44	111	0	10	726.5	373.4	167
15871	207	1	44	111	0	11	528.4	373.9	291
15872	207	1	44	111	0	12	777.6	215.6	165
15873	207	1	44	111	0	13	749.4	197.9	238
15874	207	1	44	111	0	14	607.0	204.1	135
15875	207	1	44	111	0	15	466.4	361.1	353
15876	207	1	44	111	0	16	533.6	292.0	272
15877	207	1	44	111	0	17	508.6	506.3	202
15878	207	1	44	111	0	18	447.3	578.9	257
15879	207	1	44	111	0	19	645.7	619.0	164
15880	207	1	44	111	2	20	709.7	611.4	209
16642	207	1	85	58	1	1	397.8	323.1	807
16643	207	1	85	58	0	2	278.0	331.3	198
16644	207	1	85	58	0	3	311.2	264.6	238
16645	207	1	85	58	0	4	164.3	202.7	381
16646	207	1	85	58	0	5	296.6	287.9	278
16647	207	1	85	58	0	6	300.5	335.4	208
16648	207	1	85	58	0	7	359.4	223.8	256
16649	207	1	85	58	0	8	343.4	204.9	451
16650	207	1	85	58	0	9	346.3	248.7	413
16651	207	1	85	58	0	10	281.5	358.3	403
16652	207	1	85	58	0	11	265.9	302.5	495
16653	207	1	85	58	0	12	529.2	396.7	274
16654	207	1	85	58	0	13	628.8	434.3	572
16655	207	1	85	58	0	14	626.8	441.1	301
16656	207	1	85	58	0	15	429.6	300.7	309
16657	207	1	85	58	0	16	477.5	332.5	141
16658	207	1	85	58	2	17	289.7	338.8	547
16974	207	1	102	107	1	1	386.9	303.1	861
16975	207	1	102	107	0	2	350.9	363.6	195
16976	207	1	102	107	0	3	346.1	414.3	230
16977	207	1	102	107	0	4	153.5	495.4	256
16978	207	1	102	107	0	5	116.1	327.6	263
16979	207	1	102	107	0	6	435.6	374.1	226
16980	207	1	102	107	0	7	459.9	353.1	192
16981	207	1	102	107	0	8	325.9	162.4	229
16982	207	1	102	107	0	9	268.5	140.9	191
16983	207	1	102	107	0	10	169.8	83.1	172
16984	207	1	102	107	0	11	104.2	48.3	318
16985	207	1	102	107	0	12	202.0	90.2	80
16986	207	1	102	107	0	13	407.1	209.5	262
16987	207	1	102	107	0	14	446.2	408.3	360
16988	207	1	102	107	0	15	382.2	387.2	468
16989	207	1	102	107	0	16	334.4	441.4	417
16990	207	1	102	107	0	17	479.6	333.0	735
16991	207	1	102	107	0	18	492.5	264.3	329
16992	207	1	102	107	2	19	426.4	195.5	342
17014	207	1	104	129	1	1	398.0	295.2	904
17015	207	1	104	129	0	2	384.9	345.2	204
17016	207	1	104	129	0	3	278.9	381.3	121
17017	207	1	104	129	0	4	128.7	292.5	218
17018	207	1	104	129	0	5	377.1	442.3	242
17019	207	1	104	129	0	6	348.6	494.9	213
17020	207	1	104	129	0	7	374.4	452.1	376
17021	207	1	104	129	0	8	447.0	447.1	202
17022	207	1	104	129	0	9	384.9	452.2	146
17023	207	1	104	129	0	10	490.3	221.1	143
17024	207	1	104	129	0	11	588.9	112.8	329
17025	207	1	104	129	0	12	446.3	157.3	208
17026	207	1	104	129	0	13	450.1	263.6	230
17027	207	1	104	129	0	14	529.6	278.2	183
17028	207	1	104	129	0	15	621.3	198.8	316
17029	207	1	104	129	0	16	534.6	277.8	269
17030	207	1	104	129	0	17	645.3	155.0	492
17031	207	1	104	129	0	18	532.8	259.4	323
17032	207	1	104	129	0	19	299.6	365.1	266
17033	207	1	104	129	0	20	550.6	360.9	253
17034	207	1	104	129	2	21	640.9	366.3	220
17066	207	1	107	52	1	1	401.8	322.5	692
17067	207	1	107	52	0	2	343.3	312.6	170
17068	207	1	107	52	0	3	351.4	292.3	225
17069	207	1	107	52	0	4	344.5	319.5	264
17070	207	1	107	52	0	5	98.5	367.8	198
17071	207	1	107	52	0	6	78.9	372.8	528
17072	207	1	107	52	0	7	446.7	332.5	343
17073	207	1	107	52	0	8	461.5	346.0	247
17074	207	1	107	52	0	9	560.4	341.7	233
17075	207	1	107	52	0	10	403.6	333.6	178
17076	207	1	107	52	0	11	373.0	313.5	457
17077	207	1	107	52	0	12	356.9	333.5	171
17078	207	1	107	52	0	13	355.3	412.7	267
17079	207	1	107	52	0	14	416.4	454.1	253
17080	207	1	107	52	0	15	499.3	475.2	301
17081	207	1	107	52	0	16	546.2	506.0	125
17082	207	1	107	52	0	17	196.7	446.6	199
17083	207	1	107	52	0	18	97.8	374.3	173
17084	207	1	107	52	0	19	63.8	369.7	270
17085	207	1	107	52	0	20	341.4	329.1	207
17086	207	1	107	52	0	21	292.9	338.2	290
17087	207	1	107	52	2	22	337.1	313.3	379
17194	207	1	114	67	1	1	402.0	302.2	862
17195	207	1	114	67	0	2	390.0	353.7	218
17196	207	1	114	67	0	3	366.7	373.3	143
17197	207	1	114	67	0	4	232.3	350.5	405
17198	207	1	114	67	0	5	211.6	374.6	174
17199	207	1	114	67	0	6	276.5	194.4	158
17200	207	1	114	67	0	7	543.8	232.0	324
17201	207	1	114	67	0	8	517.9	350.4	176
17202	207	1	114	67	0	9	223.5	368.1	463
17203	207	1	114	67	0	10	94.7	455.0	587
17204	207	1	114	67	0	11	239.6	361.1	408
17205	207	1	114	67	0	12	390.3	412.2	362
17206	207	1	114	67	0	13	524.6	435.5	778
17207	207	1	114	67	0	14	247.0	380.7	773
17208	207	1	114	67	2	15	218.2	374.8	546
17339	207	1	122	149	1	1	394.6	298.0	900
17340	207	1	122	149	0	2	421.6	226.7	260
17341	207	1	122	149	0	3	352.4	381.4	348
17342	207	1	122	149	0	4	311.2	293.4	284
17343	207	1	122	149	0	5	331.8	287.7	146
17344	207	1	122	149	0	6	315.1	225.7	132
17345	207	1	122	149	0	7	275.9	494.0	269
17346	207	1	122	149	0	8	292.1	562.2	207
17347	207	1	122	149	0	9	196.6	494.3	287
17348	207	1	122	149	0	10	178.0	516.2	134
17349	207	1	122	149	0	11	187.9	570.2	154
17350	207	1	122	149	0	12	525.7	579.4	180
17351	207	1	122	149	0	13	639.4	573.5	184
17352	207	1	122	149	0	14	650.5	424.4	300
17353	207	1	122	149	0	15	500.1	438.9	314
17354	207	1	122	149	0	16	378.6	437.2	423
17355	207	1	122	149	0	17	128.6	438.4	411
17356	207	1	122	149	0	18	132.2	311.0	272
17357	207	1	122	149	0	19	168.2	259.5	214
17358	207	1	122	149	0	20	138.9	288.2	220
17359	207	1	122	149	2	21	165.0	175.2	286
17441	207	1	128	150	1	1	398.3	321.9	924
17442	207	1	128	150	0	2	426.0	303.8	217
17443	207	1	128	150	0	3	389.6	481.2	286
17444	207	1	128	150	0	4	400.2	531.6	159
17445	207	1	128	150	0	5	431.7	569.1	503
17446	207	1	128	150	0	6	641.2	514.6	274
17447	207	1	128	150	0	7	692.6	469.7	180
17448	207	1	128	150	0	8	687.0	408.9	183
17449	207	1	128	150	0	9	536.4	411.2	273
17450	207	1	128	150	0	10	417.8	260.0	264
17451	207	1	128	150	0	11	422.5	303.1	214
17452	207	1	128	150	0	12	472.1	291.8	174
17453	207	1	128	150	0	13	301.5	201.1	208
17454	207	1	128	150	0	14	102.1	252.6	259
17455	207	1	128	150	0	15	126.4	258.9	197
17456	207	1	128	150	0	16	382.3	236.3	155
17457	207	1	128	150	0	17	350.6	193.3	151
17458	207	1	128	150	0	18	543.9	255.5	415
17459	207	1	128	150	0	19	512.2	261.4	224
17460	207	1	128	150	0	20	422.3	234.9	190
17461	207	1	128	150	2	21	443.3	221.6	822
17462	207	1	129	97	1	1	397.0	324.4	1045
17463	207	1	129	97	0	2	180.6	370.0	264
17464	207	1	129	97	0	3	496.5	306.7	266
17465	207	1	129	97	0	4	524.1	320.7	260
17466	207	1	129	97	0	5	419.4	207.7	242
17467	207	1	129	97	0	6	304.0	322.5	329
17468	207	1	129	97	0	7	206.9	382.0	350
17469	207	1	129	97	0	8	192.0	433.1	164
17470	207	1	129	97	0	9	137.5	404.3	292
17471	207	1	129	97	0	10	175.4	267.3	379
17472	207	1	129	97	0	11	726.3	300.4	378
17473	207	1	129	97	0	12	703.7	368.9	344
17474	207	1	129	97	0	13	688.2	329.4	516
17475	207	1	129	97	0	14	708.9	427.2	374
17476	207	1	129	97	0	15	317.2	349.9	465
17477	207	1	129	97	2	16	256.5	341.3	463
17573	207	1	136	37	1	1	402.1	322.7	861
17574	207	1	136	37	0	2	198.7	325.3	255
17575	207	1	136	37	0	3	157.7	344.3	625
17576	207	1	136	37	0	4	145.4	340.6	186
17577	207	1	136	37	0	5	217.7	206.6	496
17578	207	1	136	37	0	6	567.6	302.3	283
17579	207	1	136	37	0	7	650.3	291.1	249
17580	207	1	136	37	0	8	687.1	359.8	234
17581	207	1	136	37	0	9	239.7	290.0	181
17582	207	1	136	37	0	10	205.8	271.3	272
17583	207	1	136	37	0	11	153.6	356.4	291
17584	207	1	136	37	0	12	421.1	279.7	328
17585	207	1	136	37	0	13	490.1	280.2	635
17586	207	1	136	37	0	14	481.2	399.6	314
17587	207	1	136	37	0	15	482.2	444.5	802
17588	207	1	136	37	2	16	697.0	391.8	304
17609	207	1	138	85	1	1	402.5	340.6	582
17610	207	1	138	85	0	2	374.8	320.5	155
17611	207	1	138	85	0	3	148.3	285.2	185
17612	207	1	138	85	0	4	139.6	64.8	378
17613	207	1	138	85	0	5	161.5	336.3	182
17614	207	1	138	85	0	6	231.0	373.7	345
17615	207	1	138	85	0	7	228.7	351.7	209
17616	207	1	138	85	0	8	658.1	502.6	268
17617	207	1	138	85	0	9	684.3	513.5	118
17618	207	1	138	85	0	10	681.5	445.3	219
17619	207	1	138	85	0	11	717.8	442.5	113
17620	207	1	138	85	0	12	587.8	288.6	259
17621	207	1	138	85	0	13	598.7	246.8	284
17622	207	1	138	85	0	14	624.3	237.2	122
17623	207	1	138	85	0	15	405.7	151.0	410
17624	207	1	138	85	0	16	403.9	163.0	304
17625	207	1	138	85	0	17	469.1	200.4	147
17626	207	1	138	85	0	18	610.9	215.0	364
17627	207	1	138	85	0	19	606.6	249.2	259
17628	207	1	138	85	2	20	404.2	177.8	802
17643	207	1	140	9	1	1	402.8	330.1	807
17644	207	1	140	9	0	2	313.3	354.0	177
17645	207	1	140	9	0	3	547.4	171.1	966
17646	207	1	140	9	0	4	612.2	204.9	233
17647	207	1	140	9	0	5	307.1	388.1	416
17648	207	1	140	9	0	6	276.6	385.0	335
17649	207	1	140	9	0	7	340.4	386.8	467
17650	207	1	140	9	0	8	289.6	387.8	286
17651	207	1	140	9	0	9	247.6	345.3	220
17652	207	1	140	9	0	10	135.7	323.5	172
17653	207	1	140	9	0	11	115.7	313.5	286
17654	207	1	140	9	0	12	94.7	311.8	173
17655	207	1	140	9	0	13	75.3	285.3	287
17656	207	1	140	9	0	14	123.1	289.6	397
17657	207	1	140	9	0	15	148.1	351.4	528
17658	207	1	140	9	0	16	309.8	421.5	236
17659	207	1	140	9	2	17	511.4	470.8	255
17893	208	1	3	6	1	1	388.3	307.4	725
17894	208	1	3	6	0	2	359.0	282.5	178
17895	208	1	3	6	0	3	409.2	248.5	232
17896	208	1	3	6	0	4	483.0	255.4	252
17897	208	1	3	6	0	5	693.0	207.5	261
17898	208	1	3	6	0	6	644.4	225.6	117
17899	208	1	3	6	0	7	419.6	273.0	281
17900	208	1	3	6	0	8	408.5	344.2	131
17901	208	1	3	6	0	9	161.0	410.3	239
17902	208	1	3	6	0	10	222.3	413.0	260
17903	208	1	3	6	0	11	260.0	527.9	584
17904	208	1	3	6	0	12	611.2	517.3	500
17905	208	1	3	6	0	13	633.3	282.3	209
17906	208	1	3	6	0	14	627.2	295.3	161
17907	208	1	3	6	0	15	677.7	260.5	131
17908	208	1	3	6	0	16	375.9	172.9	171
17909	208	1	3	6	0	17	318.5	137.2	97
17910	208	1	3	6	0	18	479.5	69.3	297
17911	208	1	3	6	0	19	507.1	102.3	120
17912	208	1	3	6	0	20	90.0	270.8	219
17913	208	1	3	6	0	21	22.7	238.2	100
17914	208	1	3	6	0	22	24.1	177.9	389
17915	208	1	3	6	2	23	426.7	233.0	370
18226	208	1	17	106	1	1	392.7	316.7	419
18227	208	1	17	106	0	2	368.3	347.9	177
18228	208	1	17	106	0	3	240.7	179.2	212
18229	208	1	17	106	0	4	152.1	173.3	146
18230	208	1	17	106	0	5	48.9	280.1	325
18231	208	1	17	106	0	6	11.9	244.8	224
18232	208	1	17	106	0	7	521.7	356.5	149
18233	208	1	17	106	0	8	588.1	271.3	185
18234	208	1	17	106	0	9	589.4	247.6	147
18235	208	1	17	106	0	10	550.1	284.1	197
18236	208	1	17	106	0	11	561.8	296.7	213
18237	208	1	17	106	0	12	559.8	285.9	417
18238	208	1	17	106	0	13	341.8	350.4	209
18239	208	1	17	106	0	14	554.9	278.7	560
18240	208	1	17	106	0	15	246.2	223.3	156
18241	208	1	17	106	0	16	301.0	268.8	105
18242	208	1	17	106	0	17	349.0	377.4	226
18243	208	1	17	106	0	18	403.6	381.3	350
18244	208	1	17	106	0	19	538.3	376.6	163
18245	208	1	17	106	0	20	566.0	297.3	248
18246	208	1	17	106	0	21	569.6	272.7	168
18247	208	1	17	106	0	22	542.0	288.7	192
18248	208	1	17	106	0	23	188.9	222.1	184
18249	208	1	17	106	2	24	312.8	201.2	92
18463	208	1	27	97	1	1	388.1	309.3	833
18464	208	1	27	97	0	2	336.2	269.8	143
18465	208	1	27	97	0	3	503.7	231.5	132
18466	208	1	27	97	0	4	609.6	250.6	207
18467	208	1	27	97	0	5	358.9	133.5	235
18468	208	1	27	97	0	6	292.1	169.9	105
18469	208	1	27	97	0	7	221.2	284.1	146
18470	208	1	27	97	0	8	154.3	370.2	236
18471	208	1	27	97	0	9	101.7	429.3	163
18472	208	1	27	97	0	10	116.5	420.8	328
18473	208	1	27	97	0	11	139.3	373.1	231
18474	208	1	27	97	0	12	164.0	280.9	526
18475	208	1	27	97	0	13	147.7	216.4	151
18476	208	1	27	97	0	14	258.5	212.8	280
18477	208	1	27	97	0	15	251.4	176.3	245
18478	208	1	27	97	0	16	347.2	152.1	280
18479	208	1	27	97	0	17	420.9	193.9	238
18480	208	1	27	97	0	18	610.4	151.9	246
18481	208	1	27	97	0	19	648.5	130.1	132
18482	208	1	27	97	0	20	747.3	298.4	285
18483	208	1	27	97	0	21	714.0	358.0	150
18484	208	1	27	97	0	22	705.9	462.0	155
18485	208	1	27	97	2	23	715.6	451.4	339
18584	208	1	32	149	1	1	388.8	306.7	762
18585	208	1	32	149	0	2	335.8	274.9	163
18586	208	1	32	149	0	3	440.8	164.0	161
18587	208	1	32	149	0	4	485.7	159.2	150
18588	208	1	32	149	0	5	297.6	186.0	256
18589	208	1	32	149	0	6	351.8	190.2	284
18590	208	1	32	149	0	7	345.5	225.0	351
18591	208	1	32	149	0	8	283.4	490.8	185
18592	208	1	32	149	0	9	345.8	441.8	294
18593	208	1	32	149	0	10	302.2	413.2	45
18594	208	1	32	149	0	11	221.4	401.6	140
18595	208	1	32	149	0	12	71.2	460.7	223
18596	208	1	32	149	0	13	61.3	513.7	208
18597	208	1	32	149	0	14	198.2	532.2	148
18598	208	1	32	149	0	15	212.3	472.0	125
18599	208	1	32	149	0	16	471.0	473.1	149
18600	208	1	32	149	0	17	628.3	494.3	183
18601	208	1	32	149	0	18	747.4	493.5	246
18602	208	1	32	149	0	19	624.3	575.7	323
18603	208	1	32	149	0	20	614.0	222.8	93
18604	208	1	32	149	0	21	563.2	106.5	155
18605	208	1	32	149	0	22	135.8	139.6	161
18606	208	1	32	149	0	23	47.1	123.5	160
18607	208	1	32	149	0	24	0.5	168.7	314
18608	208	1	32	149	0	25	424.7	163.2	260
18609	208	1	32	149	2	26	395.3	166.2	168
18658	208	1	35	37	1	1	403.1	294.7	769
18659	208	1	35	37	0	2	204.1	180.6	163
18660	208	1	35	37	0	3	160.4	160.8	399
18661	208	1	35	37	0	4	24.5	178.5	130
18662	208	1	35	37	0	5	444.8	191.2	160
18663	208	1	35	37	0	6	688.1	217.1	214
18664	208	1	35	37	0	7	579.3	237.2	57
18665	208	1	35	37	0	8	433.9	241.9	329
18666	208	1	35	37	0	9	415.1	211.7	493
18667	208	1	35	37	0	10	476.9	227.2	176
18668	208	1	35	37	0	11	593.6	224.9	156
18669	208	1	35	37	0	12	771.2	290.6	334
18670	208	1	35	37	0	13	698.2	428.8	308
18671	208	1	35	37	0	14	416.1	416.1	205
18672	208	1	35	37	0	15	371.4	411.7	252
18673	208	1	35	37	0	16	385.2	385.0	138
18674	208	1	35	37	0	17	189.2	297.7	186
18675	208	1	35	37	0	18	182.1	458.4	212
18676	208	1	35	37	0	19	126.4	156.1	186
18677	208	1	35	37	0	20	58.0	147.1	187
18678	208	1	35	37	0	21	133.1	97.0	206
18679	208	1	35	37	0	22	171.2	507.3	250
18680	208	1	35	37	2	23	501.1	185.0	277
18801	208	1	41	52	1	1	392.7	296.8	636
18802	208	1	41	52	0	2	322.4	318.0	128
18803	208	1	41	52	0	3	311.3	274.4	102
18804	208	1	41	52	0	4	349.2	270.3	133
18805	208	1	41	52	0	5	592.1	266.9	181
18806	208	1	41	52	0	6	543.2	279.6	169
18807	208	1	41	52	0	7	514.2	296.9	152
18808	208	1	41	52	0	8	108.9	86.1	133
18809	208	1	41	52	0	9	108.4	21.9	76
18810	208	1	41	52	0	10	107.2	23.5	56
18811	208	1	41	52	0	11	109.7	34.6	41
18812	208	1	41	52	0	12	93.6	27.9	148
18813	208	1	41	52	0	13	90.4	360.2	155
18814	208	1	41	52	0	14	36.3	382.1	209
18815	208	1	41	52	0	15	57.2	384.8	127
18816	208	1	41	52	0	16	484.1	471.0	220
18817	208	1	41	52	0	17	591.2	509.9	259
18818	208	1	41	52	0	18	232.3	416.7	196
18819	208	1	41	52	0	19	274.3	358.6	248
18820	208	1	41	52	0	20	263.6	213.0	264
18821	208	1	41	52	0	21	378.7	161.2	164
18822	208	1	41	52	0	22	600.6	219.3	151
18823	208	1	41	52	0	23	571.9	273.3	204
18824	208	1	41	52	0	24	527.4	289.6	147
18825	208	1	41	52	0	25	297.8	392.1	167
18826	208	1	41	52	0	26	265.1	354.5	315
18827	208	1	41	52	0	27	58.6	382.5	249
18828	208	1	41	52	0	28	41.3	384.3	198
18829	208	1	41	52	2	29	469.0	455.4	281
19200	208	1	57	112	1	1	387.1	311.8	745
19201	208	1	57	112	0	2	267.8	370.1	237
19202	208	1	57	112	0	3	217.8	432.9	169
19203	208	1	57	112	0	4	190.1	436.1	194
19204	208	1	57	112	0	5	164.8	446.8	1171
19205	208	1	57	112	0	6	205.1	478.6	359
19206	208	1	57	112	0	7	215.8	490.2	103
19207	208	1	57	112	0	8	222.1	236.8	177
19208	208	1	57	112	0	9	299.0	208.1	154
19209	208	1	57	112	0	10	378.1	154.8	269
19210	208	1	57	112	0	11	508.6	257.7	197
19211	208	1	57	112	0	12	707.1	381.3	197
19212	208	1	57	112	0	13	619.2	420.9	446
19213	208	1	57	112	0	14	644.6	426.9	109
19214	208	1	57	112	0	15	522.8	577.8	219
19215	208	1	57	112	0	16	512.1	568.1	199
19216	208	1	57	112	0	17	59.4	392.6	162
19217	208	1	57	112	0	18	75.8	328.9	222
19218	208	1	57	112	0	19	21.0	333.1	306
19219	208	1	57	112	0	20	590.2	226.1	165
19220	208	1	57	112	2	21	628.5	142.8	185
19340	208	1	63	107	1	1	386.4	314.8	421
19341	208	1	63	107	0	2	355.3	417.6	316
19342	208	1	63	107	0	3	154.8	472.8	265
19343	208	1	63	107	0	4	72.2	383.2	374
19344	208	1	63	107	0	5	58.4	326.6	309
19345	208	1	63	107	0	6	550.4	403.1	302
19346	208	1	63	107	0	7	477.6	355.6	268
19347	208	1	63	107	0	8	654.7	433.3	417
19348	208	1	63	107	0	9	581.2	511.9	266
19349	208	1	63	107	0	10	329.8	497.7	141
19350	208	1	63	107	0	11	298.4	349.7	235
19351	208	1	63	107	0	12	264.6	138.8	308
19352	208	1	63	107	0	13	22.5	229.5	217
19353	208	1	63	107	0	14	62.6	219.4	179
19354	208	1	63	107	0	15	688.0	205.6	150
19355	208	1	63	107	0	16	727.7	140.7	217
19356	208	1	63	107	0	17	622.7	156.3	157
19357	208	1	63	107	0	18	192.3	148.9	197
19358	208	1	63	107	0	19	173.6	104.3	213
19359	208	1	63	107	0	20	270.7	72.3	232
19360	208	1	63	107	2	21	472.7	89.5	136
19835	208	1	84	9	1	1	381.1	319.2	766
19836	208	1	84	9	0	2	293.3	365.5	148
